id,date,comp_symbol,analyzed_articles,sentiment_score,sentiment,entry_price,created_at,updated_at
694,2022-07-01,KO,15,0,neutral,64.37999725341797,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
685,2022-07-01,META,20,-1,negative,160.02999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
682,2022-07-01,MSFT,19,-2,negative,259.5799865722656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
687,2022-07-01,NFLX,14,-1,negative,179.9499969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
688,2022-07-01,NVDA,19,-2,negative,14.52299976348877,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
695,2022-07-01,PEP,13,1,positive,169.38999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
692,2022-07-01,PG,19,2,positive,146.11000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
700,2022-07-01,PYPL,16,1,positive,71.4000015258789,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
684,2022-07-01,TSLA,18,0,neutral,227.26333618164062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
690,2022-07-01,V,14,-2,negative,199.17999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
691,2022-07-01,WMT,14,1,positive,40.87666702270508,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
701,2022-06-01,AAPL,17,-1,negative,148.7100067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
716,2022-06-01,ADBE,12,-1,negative,418.1600036621094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
719,2022-06-01,AMD,17,1,positive,101.22000122070312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
703,2022-06-01,AMZN,11,1,positive,121.68399810791016,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
718,2022-06-01,CRM,17,-2,negative,176.07000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
713,2022-06-01,DIS,13,-2,negative,109.19000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
706,2022-06-01,GOOGL,17,2,positive,113.89199829101562,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
717,2022-06-01,INTC,20,0,neutral,44.11000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
709,2022-06-01,JPM,14,-2,negative,129.91000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
714,2022-06-01,KO,10,-1,negative,63.06999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
705,2022-06-01,META,16,2,positive,188.63999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
702,2022-06-01,MSFT,15,-1,negative,272.4200134277344,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
707,2022-06-01,NFLX,20,-2,negative,192.91000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
708,2022-06-01,NVDA,17,-1,negative,18.31999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
715,2022-06-01,PEP,14,1,positive,166.49000549316406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
712,2022-06-01,PG,17,1,positive,145.63999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
720,2022-06-01,PYPL,20,1,positive,82.4800033569336,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
704,2022-06-01,TSLA,20,-1,negative,246.7899932861328,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
710,2022-06-01,V,20,-2,negative,209.92999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
711,2022-06-01,WMT,19,2,positive,41.81666564941406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
721,2022-05-01,AAPL,16,0,neutral,157.9600067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
736,2022-05-01,ADBE,18,-1,negative,407.2900085449219,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
739,2022-05-01,AMD,16,0,neutral,89.83999633789062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
723,2022-05-01,AMZN,16,-1,negative,124.5,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
738,2022-05-01,CRM,17,1,positive,177.57000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
733,2022-05-01,DIS,18,0,neutral,113.5,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
726,2022-05-01,GOOGL,20,-1,negative,116.58300018310547,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
737,2022-05-01,INTC,17,0,neutral,44.959999084472656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
729,2022-05-01,JPM,16,0,neutral,120.44999694824219,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
734,2022-05-01,KO,18,0,neutral,63.439998626708984,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
725,2022-05-01,META,18,-2,negative,211.1300048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
722,2022-05-01,MSFT,15,-1,negative,284.4700012207031,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
727,2022-05-01,NFLX,13,1,positive,199.4600067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
728,2022-05-01,NVDA,16,2,positive,19.533000946044922,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
735,2022-05-01,PEP,10,2,positive,167.75999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
732,2022-05-01,PG,16,2,positive,158.3800048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
740,2022-05-01,PYPL,15,-2,negative,91.52999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
724,2022-05-01,TSLA,16,-1,negative,300.9800109863281,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
730,2022-05-01,V,14,2,positive,211.52999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
731,2022-05-01,WMT,20,-2,negative,50.65999984741211,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
741,2022-04-01,AAPL,16,-1,negative,174.30999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
756,2022-04-01,ADBE,17,1,positive,458.19000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
759,2022-04-01,AMD,14,1,positive,108.19000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
743,2022-04-01,AMZN,17,-1,negative,163.55999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
758,2022-04-01,CRM,18,0,neutral,212.25,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
753,2022-04-01,DIS,16,0,neutral,137.0,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
746,2022-04-01,GOOGL,11,-2,negative,140.15049743652344,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
757,2022-04-01,INTC,17,2,positive,48.11000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
749,2022-04-01,JPM,20,-2,negative,135.30999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
754,2022-04-01,KO,20,-2,negative,62.869998931884766,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
745,2022-04-01,META,17,1,positive,224.85000610351562,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
742,2022-04-01,MSFT,16,-2,negative,309.4200134277344,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
747,2022-04-01,NFLX,20,1,positive,373.4700012207031,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
748,2022-04-01,NVDA,15,-1,negative,26.711999893188477,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
755,2022-04-01,PEP,19,-2,negative,169.75999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
752,2022-04-01,PG,11,1,positive,155.08999633789062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
760,2022-04-01,PYPL,20,1,positive,116.66999816894531,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
744,2022-04-01,TSLA,16,-1,negative,361.5299987792969,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
750,2022-04-01,V,16,1,positive,226.36000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
751,2022-04-01,WMT,10,0,neutral,50.336666107177734,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
761,2022-03-01,AAPL,11,-2,negative,163.1999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
776,2022-03-01,ADBE,10,2,positive,466.67999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
779,2022-03-01,AMD,19,-2,negative,113.83000183105469,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
763,2022-03-01,AMZN,18,-2,negative,151.14199829101562,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
778,2022-03-01,CRM,12,-1,negative,208.88999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
773,2022-03-01,DIS,13,1,positive,145.6999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
766,2022-03-01,GOOGL,19,1,positive,134.06149291992188,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
777,2022-03-01,INTC,10,0,neutral,46.81999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
769,2022-03-01,JPM,18,2,positive,136.4499969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
774,2022-03-01,KO,19,0,neutral,61.970001220703125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
765,2022-03-01,META,13,2,positive,203.49000549316406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
762,2022-03-01,MSFT,20,-2,negative,294.95001220703125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
767,2022-03-01,NFLX,12,2,positive,386.239990234375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
768,2022-03-01,NVDA,10,-1,negative,23.476999282836914,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
775,2022-03-01,PEP,14,-1,negative,162.27000427246094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
772,2022-03-01,PG,11,1,positive,153.30999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
780,2022-03-01,PYPL,19,0,neutral,106.51000213623047,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
764,2022-03-01,TSLA,20,-2,negative,288.1233215332031,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
770,2022-03-01,V,19,-2,negative,208.97000122070312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
771,2022-03-01,WMT,20,2,positive,45.33000183105469,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
781,2022-02-01,AAPL,12,-2,negative,174.61000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
796,2022-02-01,ADBE,19,-1,negative,535.97998046875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
799,2022-02-01,AMD,14,-1,negative,116.77999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
783,2022-02-01,AMZN,10,2,positive,151.19349670410156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
798,2022-02-01,CRM,17,2,positive,232.1199951171875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
793,2022-02-01,DIS,13,-2,negative,144.49000549316406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
786,2022-02-01,GOOGL,12,0,neutral,137.6439971923828,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
797,2022-02-01,INTC,12,0,neutral,48.95000076293945,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
789,2022-02-01,JPM,13,2,positive,151.14999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
794,2022-02-01,KO,17,0,neutral,60.560001373291016,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
785,2022-02-01,META,20,0,neutral,319.0,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
782,2022-02-01,MSFT,14,-1,negative,308.760009765625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
787,2022-02-01,NFLX,11,-1,negative,457.1300048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
788,2022-02-01,NVDA,20,0,neutral,24.63800048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
795,2022-02-01,PEP,17,2,positive,172.33999633789062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
792,2022-02-01,PG,14,-1,negative,159.74000549316406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
800,2022-02-01,PYPL,14,2,positive,175.8000030517578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
784,2022-02-01,TSLA,20,0,neutral,310.4166564941406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
790,2022-02-01,V,12,-2,negative,232.36000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
791,2022-02-01,WMT,17,2,positive,46.970001220703125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
801,2022-01-01,AAPL,19,-1,negative,182.00999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
816,2022-01-01,ADBE,13,-2,negative,564.3699951171875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
819,2022-01-01,AMD,13,-1,negative,150.24000549316406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
803,2022-01-01,AMZN,16,0,neutral,170.4044952392578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
818,2022-01-01,CRM,16,2,positive,255.4600067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
813,2022-01-01,DIS,13,1,positive,156.75999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
806,2022-01-01,GOOGL,14,1,positive,144.9915008544922,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
817,2022-01-01,INTC,11,2,positive,53.209999084472656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
809,2022-01-01,JPM,13,0,neutral,161.6999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
814,2022-01-01,KO,16,-1,negative,59.29999923706055,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
805,2022-01-01,META,11,2,positive,338.5400085449219,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
802,2022-01-01,MSFT,18,2,positive,334.75,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
807,2022-01-01,NFLX,10,0,neutral,597.3699951171875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
808,2022-01-01,NVDA,19,2,positive,30.121000289916992,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
815,2022-01-01,PEP,13,-2,negative,172.97999572753906,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
812,2022-01-01,PG,18,2,positive,162.89999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
820,2022-01-01,PYPL,19,2,positive,194.94000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
804,2022-01-01,TSLA,10,-2,negative,399.9266662597656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
810,2022-01-01,V,19,-2,negative,221.42999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
811,2022-01-01,WMT,10,1,positive,48.21666717529297,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
821,2021-12-01,AAPL,17,0,neutral,164.77000427246094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
836,2021-12-01,ADBE,18,2,positive,657.4099731445312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
839,2021-12-01,AMD,12,1,positive,149.11000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
823,2021-12-01,AMZN,11,1,positive,172.18600463867188,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
838,2021-12-01,CRM,13,1,positive,251.5,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
833,2021-12-01,DIS,12,-2,negative,142.14999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
826,2021-12-01,GOOGL,19,-2,negative,141.05149841308594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
837,2021-12-01,INTC,20,-2,negative,48.599998474121094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
829,2021-12-01,JPM,16,-2,negative,157.88999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
834,2021-12-01,KO,11,1,positive,52.29999923706055,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
825,2021-12-01,META,15,2,positive,310.6000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
822,2021-12-01,MSFT,14,1,positive,330.0799865722656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
827,2021-12-01,NFLX,18,-1,negative,617.77001953125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
828,2021-12-01,NVDA,19,0,neutral,31.434999465942383,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
835,2021-12-01,PEP,16,0,neutral,160.16000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
832,2021-12-01,PG,10,-2,negative,146.39999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
840,2021-12-01,PYPL,16,1,positive,179.32000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
824,2021-12-01,TSLA,15,-2,negative,365.0,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
830,2021-12-01,V,16,0,neutral,190.16000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
831,2021-12-01,WMT,19,2,positive,45.71333312988281,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
841,2021-11-01,AAPL,16,0,neutral,148.9600067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
856,2021-11-01,ADBE,15,-1,negative,640.2000122070312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
859,2021-11-01,AMD,18,2,positive,125.2300033569336,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
843,2021-11-01,AMZN,16,2,positive,165.90550231933594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
858,2021-11-01,CRM,19,1,positive,302.760009765625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
853,2021-11-01,DIS,12,-2,negative,170.19000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
846,2021-11-01,GOOGL,15,2,positive,143.4969940185547,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
857,2021-11-01,INTC,18,-2,negative,49.54999923706055,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
849,2021-11-01,JPM,19,-2,negative,169.8000030517578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
854,2021-11-01,KO,18,0,neutral,56.16999816894531,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
845,2021-11-01,META,19,2,positive,329.9800109863281,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
842,2021-11-01,MSFT,14,-1,negative,329.3699951171875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
847,2021-11-01,NFLX,18,-2,negative,681.1699829101562,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
848,2021-11-01,NVDA,14,1,positive,25.82699966430664,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
855,2021-11-01,PEP,17,2,positive,161.25999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
852,2021-11-01,PG,11,1,positive,142.63999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
860,2021-11-01,PYPL,15,-1,negative,231.27999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
844,2021-11-01,TSLA,19,1,positive,402.86334228515625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
850,2021-11-01,V,11,0,neutral,212.4600067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
851,2021-11-01,WMT,11,2,positive,49.93000030517578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
861,2021-10-01,AAPL,11,-2,negative,142.64999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
876,2021-10-01,ADBE,14,0,neutral,577.469970703125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
879,2021-10-01,AMD,20,0,neutral,102.44999694824219,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
863,2021-10-01,AMZN,19,1,positive,164.16299438476562,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
878,2021-10-01,CRM,19,-2,negative,275.260009765625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
873,2021-10-01,DIS,20,0,neutral,176.00999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
866,2021-10-01,GOOGL,14,2,positive,136.54299926757812,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
877,2021-10-01,INTC,12,-1,negative,53.86000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
869,2021-10-01,JPM,13,0,neutral,167.1300048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
874,2021-10-01,KO,20,0,neutral,53.02000045776367,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
865,2021-10-01,META,20,0,neutral,343.010009765625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
862,2021-10-01,MSFT,13,-2,negative,289.1000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
867,2021-10-01,NFLX,12,1,positive,613.1500244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
868,2021-10-01,NVDA,16,2,positive,20.742000579833984,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
875,2021-10-01,PEP,16,0,neutral,150.9499969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
872,2021-10-01,PG,10,1,positive,139.5800018310547,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
880,2021-10-01,PYPL,13,2,positive,264.6499938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
864,2021-10-01,TSLA,17,-2,negative,258.40667724609375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
870,2021-10-01,V,20,2,positive,230.4600067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
871,2021-10-01,WMT,10,-1,negative,45.68333435058594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
881,2021-09-01,AAPL,15,-1,negative,152.50999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
896,2021-09-01,ADBE,20,1,positive,665.8900146484375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
899,2021-09-01,AMD,19,1,positive,109.98999786376953,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
883,2021-09-01,AMZN,15,1,positive,173.9499969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
898,2021-09-01,CRM,12,-2,negative,268.32000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
893,2021-09-01,DIS,14,0,neutral,183.47999572753906,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
886,2021-09-01,GOOGL,11,0,neutral,145.2154998779297,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
897,2021-09-01,INTC,18,-2,negative,53.66999816894531,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
889,2021-09-01,JPM,10,2,positive,159.72000122070312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
894,2021-09-01,KO,20,-2,negative,56.689998626708984,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
885,2021-09-01,META,17,-2,negative,382.04998779296875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
882,2021-09-01,MSFT,11,1,positive,301.8299865722656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
887,2021-09-01,NFLX,14,0,neutral,582.0700073242188,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
888,2021-09-01,NVDA,19,-2,negative,22.44099998474121,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
895,2021-09-01,PEP,18,0,neutral,157.91000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
892,2021-09-01,PG,13,1,positive,143.83999633789062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
900,2021-09-01,PYPL,20,1,positive,286.75,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
884,2021-09-01,TSLA,18,0,neutral,244.69667053222656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
890,2021-09-01,V,20,1,positive,230.1199951171875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
891,2021-09-01,WMT,15,0,neutral,49.2599983215332,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
901,2021-08-01,AAPL,16,-2,negative,145.52000427246094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
916,2021-08-01,ADBE,16,0,neutral,618.75,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
919,2021-08-01,AMD,10,-2,negative,108.62999725341797,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
903,2021-08-01,AMZN,16,2,positive,166.57400512695312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
918,2021-08-01,CRM,19,0,neutral,240.86000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
913,2021-08-01,DIS,16,0,neutral,175.5500030517578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
906,2021-08-01,GOOGL,16,2,positive,134.85450744628906,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
917,2021-08-01,INTC,18,0,neutral,53.68000030517578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
909,2021-08-01,JPM,17,-2,negative,151.1699981689453,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
914,2021-08-01,KO,17,0,neutral,56.880001068115234,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
905,2021-08-01,META,19,2,positive,351.95001220703125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
902,2021-08-01,MSFT,19,1,positive,284.82000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
907,2021-08-01,NFLX,10,1,positive,515.1500244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
908,2021-08-01,NVDA,12,-2,negative,19.75,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
915,2021-08-01,PEP,10,-1,negative,156.32000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
912,2021-08-01,PG,11,2,positive,141.8800048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
920,2021-08-01,PYPL,20,-1,negative,270.989990234375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
904,2021-08-01,TSLA,20,1,positive,236.55667114257812,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
910,2021-08-01,V,18,-1,negative,239.77999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
